id,visitors
air_00a91d42b08b08d9_2017-04-23,2.0563782500809147
air_00a91d42b08b08d9_2017-04-24,22.130130885062325
air_00a91d42b08b08d9_2017-04-25,22.655261708973995
air_00a91d42b08b08d9_2017-04-26,27.77452736549331
air_00a91d42b08b08d9_2017-04-27,28.647034374596537
air_00a91d42b08b08d9_2017-04-28,35.040676125618724
air_00a91d42b08b08d9_2017-04-29,36.288141414141414
air_00a91d42b08b08d9_2017-04-30,2.0563782500809147
air_00a91d42b08b08d9_2017-05-01,22.130130885062325
air_00a91d42b08b08d9_2017-05-02,22.655261708973995
air_00a91d42b08b08d9_2017-05-03,35.3590670995671
air_00a91d42b08b08d9_2017-05-04,26.898666666666667
air_00a91d42b08b08d9_2017-05-05,42.49561330698287
air_00a91d42b08b08d9_2017-05-06,13.334363974418043
air_00a91d42b08b08d9_2017-05-07,2.0563782500809147
air_00a91d42b08b08d9_2017-05-08,22.130130885062325
air_00a91d42b08b08d9_2017-05-09,22.655261708973995
air_00a91d42b08b08d9_2017-05-10,27.77452736549331
air_00a91d42b08b08d9_2017-05-11,28.647034374596537
air_00a91d42b08b08d9_2017-05-12,35.040676125618724
air_00a91d42b08b08d9_2017-05-13,13.334363974418043
air_00a91d42b08b08d9_2017-05-14,2.0563782500809147
air_00a91d42b08b08d9_2017-05-15,22.130130885062325
air_00a91d42b08b08d9_2017-05-16,22.655261708973995
air_00a91d42b08b08d9_2017-05-17,27.77452736549331
air_00a91d42b08b08d9_2017-05-18,28.647034374596537
air_00a91d42b08b08d9_2017-05-19,35.040676125618724
air_00a91d42b08b08d9_2017-05-20,13.334363974418043
air_00a91d42b08b08d9_2017-05-21,2.0563782500809147
air_00a91d42b08b08d9_2017-05-22,22.130130885062325
air_00a91d42b08b08d9_2017-05-23,22.655261708973995
air_00a91d42b08b08d9_2017-05-24,27.77452736549331
air_00a91d42b08b08d9_2017-05-25,28.647034374596537
air_00a91d42b08b08d9_2017-05-26,35.040676125618724
air_00a91d42b08b08d9_2017-05-27,13.334363974418043
air_00a91d42b08b08d9_2017-05-28,2.0563782500809147
air_00a91d42b08b08d9_2017-05-29,22.130130885062325
air_00a91d42b08b08d9_2017-05-30,22.655261708973995
air_00a91d42b08b08d9_2017-05-31,27.77452736549331
air_0164b9927d20bcc3_2017-04-23,1.0
air_0164b9927d20bcc3_2017-04-24,7.4603333333333355
air_0164b9927d20bcc3_2017-04-25,7.489333333333334
air_0164b9927d20bcc3_2017-04-26,7.0
air_0164b9927d20bcc3_2017-04-27,6.600666666666666
air_0164b9927d20bcc3_2017-04-28,8.562831609566905
air_0164b9927d20bcc3_2017-04-29,4.679
air_0164b9927d20bcc3_2017-04-30,1.0
air_0164b9927d20bcc3_2017-05-01,3.779333333333333
air_0164b9927d20bcc3_2017-05-02,9.295384615384615
air_0164b9927d20bcc3_2017-05-03,7.467333333333333
air_0164b9927d20bcc3_2017-05-04,6.884444444444443
air_0164b9927d20bcc3_2017-05-05,11.71
air_0164b9927d20bcc3_2017-05-06,5.343155370452525
air_0164b9927d20bcc3_2017-05-07,1.0
air_0164b9927d20bcc3_2017-05-08,7.4603333333333355
air_0164b9927d20bcc3_2017-05-09,7.489333333333334
air_0164b9927d20bcc3_2017-05-10,10.238597835171362
air_0164b9927d20bcc3_2017-05-11,7.941698979726846
air_0164b9927d20bcc3_2017-05-12,8.562831609566905
air_0164b9927d20bcc3_2017-05-13,14.62
air_0164b9927d20bcc3_2017-05-14,1.0
air_0164b9927d20bcc3_2017-05-15,7.4603333333333355
air_0164b9927d20bcc3_2017-05-16,9.498193417693416
air_0164b9927d20bcc3_2017-05-17,10.238597835171362
air_0164b9927d20bcc3_2017-05-18,7.941698979726846
air_0164b9927d20bcc3_2017-05-19,8.562831609566905
air_0164b9927d20bcc3_2017-05-20,5.343155370452525
air_0164b9927d20bcc3_2017-05-21,1.0
air_0164b9927d20bcc3_2017-05-22,7.4603333333333355
air_0164b9927d20bcc3_2017-05-23,9.498193417693416
air_0164b9927d20bcc3_2017-05-24,10.238597835171362
air_0164b9927d20bcc3_2017-05-25,7.941698979726846
air_0164b9927d20bcc3_2017-05-26,8.562831609566905
air_0164b9927d20bcc3_2017-05-27,5.343155370452525
air_0164b9927d20bcc3_2017-05-28,1.0
air_0164b9927d20bcc3_2017-05-29,7.4603333333333355
air_0164b9927d20bcc3_2017-05-30,9.498193417693416
air_0164b9927d20bcc3_2017-05-31,10.238597835171362
air_0241aa3964b7f861_2017-04-23,10.885008256693776
air_0241aa3964b7f861_2017-04-24,8.53405778805966
air_0241aa3964b7f861_2017-04-25,8.580272241202557
air_0241aa3964b7f861_2017-04-26,9.682853359394098
air_0241aa3964b7f861_2017-04-27,6.468495559995559
air_0241aa3964b7f861_2017-04-28,7.864362797924082
air_0241aa3964b7f861_2017-04-29,7.265
air_0241aa3964b7f861_2017-04-30,10.885008256693776
air_0241aa3964b7f861_2017-05-01,8.53405778805966
air_0241aa3964b7f861_2017-05-02,8.580272241202557
air_0241aa3964b7f861_2017-05-03,15.644166666666665
air_0241aa3964b7f861_2017-05-04,3.152285714285714
air_0241aa3964b7f861_2017-05-05,7.684500000000001
air_0241aa3964b7f861_2017-05-06,14.241415232902025
air_0241aa3964b7f861_2017-05-07,10.885008256693776
air_0241aa3964b7f861_2017-05-08,8.53405778805966
air_0241aa3964b7f861_2017-05-09,8.580272241202557
air_0241aa3964b7f861_2017-05-10,9.682853359394098
air_0241aa3964b7f861_2017-05-11,6.468495559995559
air_0241aa3964b7f861_2017-05-12,7.864362797924082
air_0241aa3964b7f861_2017-05-13,14.241415232902025
air_0241aa3964b7f861_2017-05-14,10.885008256693776
air_0241aa3964b7f861_2017-05-15,8.53405778805966
air_0241aa3964b7f861_2017-05-16,8.580272241202557
air_0241aa3964b7f861_2017-05-17,9.682853359394098
air_0241aa3964b7f861_2017-05-18,6.468495559995559
air_0241aa3964b7f861_2017-05-19,7.864362797924082
air_0241aa3964b7f861_2017-05-20,14.241415232902025
air_0241aa3964b7f861_2017-05-21,10.885008256693776
air_0241aa3964b7f861_2017-05-22,8.53405778805966
air_0241aa3964b7f861_2017-05-23,8.580272241202557
air_0241aa3964b7f861_2017-05-24,9.682853359394098
air_0241aa3964b7f861_2017-05-25,6.468495559995559
air_0241aa3964b7f861_2017-05-26,7.864362797924082
air_0241aa3964b7f861_2017-05-27,14.241415232902025
air_0241aa3964b7f861_2017-05-28,10.885008256693776
air_0241aa3964b7f861_2017-05-29,8.53405778805966
air_0241aa3964b7f861_2017-05-30,8.580272241202557
air_0241aa3964b7f861_2017-05-31,9.682853359394098
air_0328696196e46f18_2017-04-23,10.894795982374962
air_0328696196e46f18_2017-04-24,6.282469419469419
air_0328696196e46f18_2017-04-25,7.248979789366044
air_0328696196e46f18_2017-04-26,6.6202605937159715
air_0328696196e46f18_2017-04-27,8.879518557408652
air_0328696196e46f18_2017-04-28,6.9090114379191405
air_0328696196e46f18_2017-04-29,5.219079365079365
air_0328696196e46f18_2017-04-30,10.894795982374962
air_0328696196e46f18_2017-05-01,6.282469419469419
air_0328696196e46f18_2017-05-02,7.248979789366044
air_0328696196e46f18_2017-05-03,8.657166666666667
air_0328696196e46f18_2017-05-04,10.229
air_0328696196e46f18_2017-05-05,4.8739890109890105
air_0328696196e46f18_2017-05-06,8.575369782020767
air_0328696196e46f18_2017-05-07,10.894795982374962
air_0328696196e46f18_2017-05-08,6.282469419469419
air_0328696196e46f18_2017-05-09,7.248979789366044
air_0328696196e46f18_2017-05-10,6.6202605937159715
air_0328696196e46f18_2017-05-11,8.879518557408652
air_0328696196e46f18_2017-05-12,6.9090114379191405
air_0328696196e46f18_2017-05-13,8.575369782020767
air_0328696196e46f18_2017-05-14,10.894795982374962
air_0328696196e46f18_2017-05-15,6.282469419469419
air_0328696196e46f18_2017-05-16,7.248979789366044
air_0328696196e46f18_2017-05-17,6.6202605937159715
air_0328696196e46f18_2017-05-18,8.879518557408652
air_0328696196e46f18_2017-05-19,6.9090114379191405
air_0328696196e46f18_2017-05-20,8.575369782020767
air_0328696196e46f18_2017-05-21,10.894795982374962
air_0328696196e46f18_2017-05-22,6.282469419469419
air_0328696196e46f18_2017-05-23,7.248979789366044
air_0328696196e46f18_2017-05-24,6.6202605937159715
air_0328696196e46f18_2017-05-25,8.879518557408652
air_0328696196e46f18_2017-05-26,6.9090114379191405
air_0328696196e46f18_2017-05-27,8.575369782020767
air_0328696196e46f18_2017-05-28,10.894795982374962
air_0328696196e46f18_2017-05-29,6.282469419469419
air_0328696196e46f18_2017-05-30,7.248979789366044
air_0328696196e46f18_2017-05-31,6.6202605937159715
air_034a3d5b40d5b1b1_2017-04-23,14.018021151806991
air_034a3d5b40d5b1b1_2017-04-24,11.002349464783459
air_034a3d5b40d5b1b1_2017-04-25,11.077961985244832
air_034a3d5b40d5b1b1_2017-04-26,14.484305006263902
air_034a3d5b40d5b1b1_2017-04-27,11.236085550348259
air_034a3d5b40d5b1b1_2017-04-28,15.996022057747407
air_034a3d5b40d5b1b1_2017-04-29,17.389333333333333
air_034a3d5b40d5b1b1_2017-04-30,14.018021151806991
