id,visitors
air_00a91d42b08b08d9_2017-04-23,29.884691840992005
air_00a91d42b08b08d9_2017-04-24,20.791079622946285
air_00a91d42b08b08d9_2017-04-25,22.30668165928724
air_00a91d42b08b08d9_2017-04-26,23.82228369562819
air_00a91d42b08b08d9_2017-04-27,25.337885731969145
air_00a91d42b08b08d9_2017-04-28,26.853487768310096
air_00a91d42b08b08d9_2017-04-29,31.81038513186232
air_00a91d42b08b08d9_2017-04-30,29.884691840992005
air_00a91d42b08b08d9_2017-05-01,20.791079622946285
air_00a91d42b08b08d9_2017-05-02,22.30668165928724
air_00a91d42b08b08d9_2017-05-03,27.26357902283946
air_00a91d42b08b08d9_2017-05-04,28.779181059180413
air_00a91d42b08b08d9_2017-05-05,30.294783095521367
air_00a91d42b08b08d9_2017-05-06,28.36908980465105
air_00a91d42b08b08d9_2017-05-07,29.884691840992005
air_00a91d42b08b08d9_2017-05-08,20.791079622946285
air_00a91d42b08b08d9_2017-05-09,22.30668165928724
air_00a91d42b08b08d9_2017-05-10,23.82228369562819
air_00a91d42b08b08d9_2017-05-11,25.337885731969145
air_00a91d42b08b08d9_2017-05-12,26.853487768310096
air_00a91d42b08b08d9_2017-05-13,28.36908980465105
air_00a91d42b08b08d9_2017-05-14,29.884691840992005
air_00a91d42b08b08d9_2017-05-15,20.791079622946285
air_00a91d42b08b08d9_2017-05-16,22.30668165928724
air_00a91d42b08b08d9_2017-05-17,23.82228369562819
air_00a91d42b08b08d9_2017-05-18,25.337885731969145
air_00a91d42b08b08d9_2017-05-19,26.853487768310096
air_00a91d42b08b08d9_2017-05-20,28.36908980465105
air_00a91d42b08b08d9_2017-05-21,29.884691840992005
air_00a91d42b08b08d9_2017-05-22,20.791079622946285
air_00a91d42b08b08d9_2017-05-23,22.30668165928724
air_00a91d42b08b08d9_2017-05-24,23.82228369562819
air_00a91d42b08b08d9_2017-05-25,25.337885731969145
air_00a91d42b08b08d9_2017-05-26,26.853487768310096
air_00a91d42b08b08d9_2017-05-27,28.36908980465105
